mir,diseases,num_diseases,num_papers,conservation,num_in_name,avg_expres,max_expres,num_tissues,miRbase_year,percent_cancer,num_targets,miranda_targets,targetscan_targets,mirdb_targets,num_diseases_thresh_2,paper_resids,no_paper_lr_pred,full_lr_pred,years_resids
hsa-mir-376b,"Stomach Neoplasms|Infarction, Middle Cerebral Artery|Glioma|Choroidal Neovascularization|Brain Ischemia|Lung Neoplasms|Carcinoma, Non-Small-Cell Lung",7,28,57,376,56.5190740740741,8303.7,15,2005,0.428571428571429,258,1195,2382,169,2,2.437134640765265,8.525425246732839,8.961891691292244,6.101235619759882
hsa-mir-483,"Kidney Neoplasms|Osteoporosis|Acute Kidney Injury|Gastrointestinal Neoplasms|Gastrointestinal Stromal Tumors|Neoplasm Metastasis|Calcinosis|Hirschsprung Disease|Nasopharyngeal Neoplasms|Aortic Valve Stenosis|Atherosclerosis|Breast Neoplasms|Adenocarcinoma|Liver Cirrhosis|Pulmonary Fibrosis|Glaucoma|Carcinoma, Hepatocellular|Prostatic Neoplasms|Lung Neoplasms|Carcinoma, Squamous Cell|Venous Thrombosis|Ovarian Neoplasms|Liver Neoplasms|Mouth Neoplasms|Nasopharyngeal Carcinoma|Thrombosis|Adrenal Cortex Neoplasms|Intervertebral Disc Degeneration|Neoplasm Invasiveness|Primary Ovarian Insufficiency|Colonic Neoplasms|Pancreatic Neoplasms|Thyroid Carcinoma, Anaplastic|Carcinogenesis|Colorectal Neoplasms|Thyroid Neoplasms|Adrenocortical Carcinoma|Fetal Macrosomia|Stomach Neoplasms|Cell Transformation, Neoplastic|Adenocarcinoma of Lung|Arthritis, Rheumatoid|Tongue Neoplasms|Esophageal Squamous Cell Carcinoma|Squamous Cell Carcinoma of Head and Neck|Hypercholesterolemia|Triple Negative Breast Neoplasms|Myocardial Infarction|Head and Neck Neoplasms|Wilms Tumor|Glioma|Esophageal Neoplasms|Osteoporosis, Postmenopausal|Hyperlipidemias|Mucocutaneous Lymph Node Syndrome|Diabetes Mellitus, Type 2|Carcinoma, Non-Small-Cell Lung",57,265,8,483,303.47037037037,11797.1,14,2005,0.543859649122807,899,580,1225,51,20,-24.890118686411718,44.030567662321424,43.61076376393551,-43.89876438024012
hsa-mir-484,"Stomach Neoplasms|Liver Neoplasms|Glioma|Cell Transformation, Neoplastic|Leukemia, Lymphocytic, Chronic, B-Cell|Carcinogenesis|Neoplasm Invasiveness|Breast Neoplasms|Carcinoma, Ovarian Epithelial|Uterine Cervical Neoplasms|Carcinoma, Hepatocellular|Lung Neoplasms|Colorectal Neoplasms|Carcinoma, Non-Small-Cell Lung|Ovarian Neoplasms",15,104,10,484,1344.30740740741,14447.6,14,2005,0.733333333333333,2037,607,1198,86,3,1.7077200717127283,13.639183599267945,13.891977350058202,-1.8987643802401184
hsa-mir-485,"Kidney Neoplasms|Endometrial Neoplasms|Diabetic Nephropathies|Prostatic Neoplasms|Neoplasm Metastasis|Papillomavirus Infections|Nasopharyngeal Neoplasms|Adenocarcinoma|Breast Neoplasms|Carcinoma, Hepatocellular|Melanoma|Lung Neoplasms|Carcinoma, Squamous Cell|Bone Neoplasms|Ovarian Neoplasms|Mouth Neoplasms|Liver Neoplasms|Nasopharyngeal Carcinoma|Carcinoma, Renal Cell|Neoplasm Invasiveness|Carcinoma, Ovarian Epithelial|Uterine Cervical Neoplasms|Pancreatic Neoplasms|Pre-Eclampsia|Carcinogenesis|Colorectal Neoplasms|Thyroid Cancer, Papillary|Thyroid Neoplasms|Stomach Neoplasms|Retinoblastoma|Cell Transformation, Neoplastic|Glioblastoma|Pulmonary Disease, Chronic Obstructive|Esophageal Squamous Cell Carcinoma|Osteosarcoma|Squamous Cell Carcinoma of Head and Neck|Tongue Neoplasms|Neuroblastoma|Lymphatic Metastasis|Brain Ischemia|Brain Neoplasms|Precursor T-Cell Lymphoblastic Leukemia-Lymphoma|Osteoarthritis|Head and Neck Neoplasms|Retinal Neoplasms|Infarction, Middle Cerebral Artery|Glioma|Esophageal Neoplasms|Carcinoma|Small Cell Lung Carcinoma|Carcinoma, Non-Small-Cell Lung|Reperfusion Injury",52,189,13,485,70.1733333333333,2926.8,15,2005,0.711538461538462,1533,1995,2595,327,26,-27.16070411735918,57.89402257461562,56.33574203801901,-38.89876438024012
hsa-mir-487a,"Stomach Neoplasms|Liver Neoplasms|Prostatic Neoplasms|Neoplasm Metastasis|Squamous Cell Carcinoma of Head and Neck|Osteosarcoma|Neoplasm Invasiveness|Breast Neoplasms|Pancreatic Neoplasms|Carcinoma, Hepatocellular|Carcinogenesis|Neoplasm Recurrence, Local|Bone Neoplasms|Head and Neck Neoplasms",14,27,237,487,49.072037037037,1534.0,15,2005,0.714285714285714,220,913,908,206,4,-4.65853095701036,12.849097404834154,13.098714117044377,-0.8987643802401184
hsa-mir-488,"Myocardial Reperfusion Injury|Leukemia, Myeloid, Acute|Osteoporosis|Prostatic Neoplasms|Hirschsprung Disease|Cardiotoxicity|Breast Neoplasms|Melanoma|Lung Neoplasms|Carcinoma, Squamous Cell|Ovarian Neoplasms|Neoplasm Invasiveness|Pancreatic Neoplasms|Pre-Eclampsia|Carcinogenesis|Colorectal Neoplasms|Thyroid Neoplasms|Thyroid Cancer, Papillary|Stomach Neoplasms|Endometriosis|Retinoblastoma|Tongue Neoplasms|Myocardial Ischemia|Osteosarcoma|Triple Negative Breast Neoplasms|Retinal Neoplasms|Osteoarthritis|Glioma|Esophageal Neoplasms|Carcinoma, Non-Small-Cell Lung",30,70,10,488,7.70148148148148,646.4,13,2005,0.6,581,2039,1839,252,11,-16.544910252658504,27.006142269704334,26.540587984567136,-16.898764380240117
hsa-mir-489,"Myocardial Reperfusion Injury|Leukemia, Myeloid, Acute|Kidney Neoplasms|Neoplasm Metastasis|Breast Neoplasms|Liver Cirrhosis|Hypopharyngeal Neoplasms|Carcinoma, Hepatocellular|Lung Neoplasms|Neoplasm Recurrence, Local|Bone Neoplasms|Carcinoma, Squamous Cell|Ovarian Neoplasms|Liver Neoplasms|Urinary Bladder Neoplasms|Carcinoma, Renal Cell|Neoplasm Invasiveness|Carcinoma, Pancreatic Ductal|Hepatoblastoma|Pancreatic Neoplasms|Carcinogenesis|Colorectal Neoplasms|Stomach Neoplasms|Retinoblastoma|Myocardial Ischemia|Osteosarcoma|Neuroblastoma|Cardiomegaly|Brain Neoplasms|Retinal Neoplasms|Myocardial Infarction|Multiple Myeloma|Glioma|Carcinoma, Non-Small-Cell Lung",34,76,21,489,3.32925925925926,285.2,11,2005,0.676470588235294,365,775,637,69,14,-19.970916666004758,31.860608313731078,30.850577653191944,-20.898764380240117
hsa-mir-490,"Kidney Neoplasms|Endometrial Neoplasms|Prostatic Neoplasms|Neoplasm Metastasis|Adenocarcinoma|Atherosclerosis|Breast Neoplasms|Pulmonary Fibrosis|Carcinoma, Hepatocellular|Lung Neoplasms|Neoplasm Recurrence, Local|Bone Neoplasms|Ovarian Neoplasms|Liver Neoplasms|Bile Duct Neoplasms|Urinary Bladder Neoplasms|Carcinoma, Renal Cell|Neoplasms, Glandular and Epithelial|Neoplasm Invasiveness|Colonic Neoplasms|Carcinoma, Ovarian Epithelial|Cholangiocarcinoma|Pancreatic Neoplasms|Carcinogenesis|Colorectal Neoplasms|Stomach Neoplasms|Carcinoma, Ductal, Breast|Cell Transformation, Neoplastic|Pharyngeal Neoplasms|Glioblastoma|Esophageal Squamous Cell Carcinoma|Osteosarcoma|Neuroblastoma|Lymphatic Metastasis|Triple Negative Breast Neoplasms|Brain Neoplasms|Myocardial Infarction|Glioma|Esophageal Neoplasms|Laryngeal Neoplasms|Carcinoma, Non-Small-Cell Lung",41,130,20,490,12.9977777777778,969.8,11,2005,0.75609756097561,725,1102,1578,75,26,-21.80497438612103,56.39091922961136,54.29360470108422,-27.898764380240117
hsa-mir-491,"Leukemia, Myeloid, Acute|Neoplasm Metastasis|Nasopharyngeal Neoplasms|Breast Neoplasms|Carcinoma, Hepatocellular|Lung Neoplasms|Neoplasm Recurrence, Local|Bone Neoplasms|Carcinoma, Squamous Cell|Ovarian Neoplasms|Liver Neoplasms|Mouth Neoplasms|Nasopharyngeal Carcinoma|Neoplasm Invasiveness|Uterine Cervical Neoplasms|Polycystic Ovary Syndrome|Pancreatic Neoplasms|Neoplasms, Experimental|Carcinogenesis|Colorectal Neoplasms|Stomach Neoplasms|Retinoblastoma|Infertility, Female|Glioblastoma|Tongue Neoplasms|Osteosarcoma|Triple Negative Breast Neoplasms|Brain Neoplasms|Hepatitis C|Glioma|Esophageal Neoplasms|Carcinoma|Osteoporosis, Postmenopausal|Herpes Simplex|Adenocarcinoma of Lung|Carcinoma, Non-Small-Cell Lung|Eye Neoplasms",37,106,12,491,7.88888888888889,475.3,14,2005,0.72972972972973,760,2226,3944,196,18,-20.100948732736022,42.1181190156718,41.21860105475267,-23.898764380240117
hsa-mir-511,"Retinoblastoma|Stomach Neoplasms|Liver Neoplasms|Colitis|Prostatic Neoplasms|Bone Neoplasms|Osteosarcoma|Asthma|Neoplasm Invasiveness|Breast Neoplasms|Adenocarcinoma|Adenocarcinoma of Lung|Carcinoma, Hepatocellular|Carcinoma, Squamous Cell|Lung Neoplasms|Colorectal Neoplasms|Retinal Neoplasms",17,59,125,511,8.41888888888889,380.3,15,2005,0.823529411764706,779,2293,1539,452,9,-4.597231828190374,24.037544467020382,23.915860124542277,-3.8987643802401184
hsa-mir-146b,"Endometrial Neoplasms|Leukemia, Large Granular Lymphocytic|Papillomavirus Infections|Atherosclerosis|Carcinoma, Hepatocellular|Heart Defects, Congenital|Neutropenia|Carcinoma, Renal Cell|Thyroiditis, Autoimmune|Neoplasm Invasiveness|Atrial Fibrillation|Thyroid Carcinoma, Anaplastic|Thyroid Neoplasms|Thyroid Cancer, Papillary|Stomach Neoplasms|Abortion, Habitual|Osteosarcoma|Leukemia, Myelogenous, Chronic, BCR-ABL Positive|Helicobacter Infections|Coronary Artery Disease|Esophageal Neoplasms|Peptic Ulcer|Acute Lung Injury|Sarcoma, Ewing|Thyroid Nodule|Acute Kidney Injury|Hirschsprung Disease|Nasopharyngeal Neoplasms|Neoplasm Recurrence, Local|Bile Duct Neoplasms|Thrombocytopenia|Pancreatic Neoplasms|Carcinogenesis|Colorectal Neoplasms|Phlebotomus Fever|Renal Insufficiency, Chronic|Neuroblastoma|Brain Ischemia|Glioma|Kidney Neoplasms|Adenocarcinoma, Follicular|Neoplasm Metastasis|Diabetic Retinopathy|Lung Neoplasms|Bone Neoplasms|Carcinoma, Squamous Cell|Ovarian Neoplasms|Liver Neoplasms|Urinary Bladder Neoplasms|Thrombosis|Primary Ovarian Insufficiency|Uterine Cervical Neoplasms|Precursor Cell Lymphoblastic Leukemia-Lymphoma|Cell Transformation, Neoplastic|Glioblastoma|Squamous Cell Carcinoma of Head and Neck|Hypertension, Pulmonary|Lymphatic Metastasis|Hypoxia-Ischemia, Brain|Gallbladder Neoplasms|Prostatic Neoplasms|Breast Neoplasms|Leukemia, Lymphocytic, Chronic, B-Cell|Mouth Neoplasms|Nasopharyngeal Carcinoma|Obesity|Cholangiocarcinoma|Carcinoma, Ovarian Epithelial|Carcinoma, Papillary|Heart Diseases|Esophageal Squamous Cell Carcinoma|Brain Neoplasms|Precursor T-Cell Lymphoblastic Leukemia-Lymphoma|Carcinoma|Melanoma, Experimental|Cerebrovascular Disorders|Stroke",77,452,56,146,3783.06851851852,377701.1,15,2005,0.545454545454545,922,1556,1922,189,26,-27.00065190236993,59.34316027238545,58.943513200163856,-63.89876438024012
hsa-mir-202,"Endometrial Neoplasms|Adenocarcinoma|Breast Neoplasms|Coronary Disease|Multiple System Atrophy|Diabetic Retinopathy|Carcinoma, Hepatocellular|Lung Neoplasms|Neoplasm Recurrence, Local|Carcinoma, Squamous Cell|Bone Neoplasms|Ovarian Neoplasms|Liver Neoplasms|Varicose Veins|Urinary Bladder Neoplasms|Neoplasm Invasiveness|Intervertebral Disc Degeneration|Colonic Neoplasms|Uterine Cervical Neoplasms|Pancreatic Neoplasms|Colorectal Neoplasms|Thyroid Cancer, Papillary|Thyroid Neoplasms|Stomach Neoplasms|Endometriosis|Esophageal Squamous Cell Carcinoma|Rhinitis, Allergic|Leukemia, Myelogenous, Chronic, BCR-ABL Positive|Osteosarcoma|Lymphatic Metastasis|Neuroblastoma|Brain Ischemia|Brain Neoplasms|Multiple Myeloma|Glioma|Esophageal Neoplasms|Carcinoma|Adenocarcinoma of Lung|Carcinoma, Non-Small-Cell Lung|Reperfusion Injury",40,121,24,202,393.556296296296,43915.3,11,2005,0.65,640,1361,1832,334,24,-21.665964766101652,52.17846574703173,50.32190575469474,-26.898764380240117
hsa-mir-492,"Kidney Neoplasms|Prostatic Neoplasms|Neoplasm Metastasis|Breast Neoplasms|Melanoma|Bone Neoplasms|Carcinoma, Squamous Cell|Ovarian Neoplasms|Liver Neoplasms|Carcinoma, Renal Cell|Neoplasm Invasiveness|Colonic Neoplasms|Uterine Cervical Neoplasms|Hepatoblastoma|Carcinogenesis|Stomach Neoplasms|Retinoblastoma|Osteosarcoma|Lymphatic Metastasis",19,45,6,492,1.09111111111111,92.3,4,2005,0.736842105263158,87,202,1322,23,2,-7.936550197049119,8.359714615591873,8.679606439967902,-5.898764380240118
hsa-mir-493,"Leukemia, Myeloid, Acute|Osteoporosis|Prostatic Neoplasms|Neoplasm Metastasis|Adenocarcinoma|Breast Neoplasms|Melanoma|Carcinoma, Hepatocellular|Lung Neoplasms|Bone Neoplasms|Ovarian Neoplasms|Liver Neoplasms|Urinary Bladder Neoplasms|Neoplasm Invasiveness|Kidney Diseases|Colonic Neoplasms|Uterine Cervical Neoplasms|Carcinogenesis|Colorectal Neoplasms|Stomach Neoplasms|Cell Transformation, Neoplastic|Vitiligo|Esophageal Squamous Cell Carcinoma|Osteosarcoma|Squamous Cell Carcinoma of Head and Neck|Leukemia, Myelogenous, Chronic, BCR-ABL Positive|Neuroblastoma|Lymphatic Metastasis|Brain Neoplasms|Head and Neck Neoplasms|Diabetes Complications|Spinal Neoplasms|Glioma|Esophageal Neoplasms|Laryngeal Neoplasms|Carcinoma|Adenocarcinoma of Lung|Carcinoma, Non-Small-Cell Lung",38,84,13,493,62.5244444444445,1089.1,15,2005,0.710526315789474,616,2852,1745,539,19,-23.205591883799762,42.715687185834476,41.500528273682164,-24.898764380240117
hsa-mir-432,"Encephalitis, Japanese|Prostatic Neoplasms|Neoplasm Metastasis|Adenocarcinoma|Breast Neoplasms|Carcinoma, Hepatocellular|Melanoma|Lung Neoplasms|Carcinoma, Squamous Cell|Ovarian Neoplasms|Liver Neoplasms|Bile Duct Neoplasms|Urinary Bladder Neoplasms|Neoplasm Invasiveness|Uterine Cervical Neoplasms|Cholangiocarcinoma|Carcinoma, Pancreatic Ductal|Pancreatic Neoplasms|Carcinogenesis|Colorectal Neoplasms|Stomach Neoplasms|Cell Transformation, Neoplastic|Glioblastoma|Esophageal Squamous Cell Carcinoma|Osteosarcoma|Neuroblastoma|Lymphatic Metastasis|Brain Neoplasms|Glioma|Esophageal Neoplasms|Carcinoma, Non-Small-Cell Lung",31,84,13,432,91.0714814814815,1385.1,14,2005,0.741935483870968,680,1420,2455,185,12,-16.205591883799762,29.437306988817426,28.96390486643152,-17.898764380240117
hsa-mir-494,"Leukemia, Myeloid, Acute|Endometrial Neoplasms|Carcinoma, Lewis Lung|Diabetic Nephropathies|Acute Kidney Injury|Gastrointestinal Neoplasms|Neoplasm Metastasis|Parkinsonian Disorders|Gastrointestinal Stromal Tumors|Prostatic Neoplasms|Nasopharyngeal Neoplasms|Breast Neoplasms|Epstein-Barr Virus Infections|Leukemia, Lymphocytic, Chronic, B-Cell|Carcinoma, Hepatocellular|Lung Neoplasms|Neoplasm Recurrence, Local|Bone Neoplasms|Carcinoma, Squamous Cell|Ovarian Neoplasms|Liver Neoplasms|Parkinson Disease|Mouth Neoplasms|Nasopharyngeal Carcinoma|Adenomatous Polyposis Coli|Bile Duct Neoplasms|Urinary Bladder Neoplasms|Amyotrophic Lateral Sclerosis|Neoplasms, Glandular and Epithelial|Intervertebral Disc Degeneration|Colonic Neoplasms|Neoplasm Invasiveness|Uterine Cervical Neoplasms|Cholangiocarcinoma|Carcinoma, Ovarian Epithelial|Lymphoma, Extranodal NK-T-Cell|Pancreatic Neoplasms|Carcinoma, Pancreatic Ductal|Pre-Eclampsia|Carcinogenesis|Colorectal Neoplasms|Primary Myelofibrosis|Liver Neoplasms, Experimental|Idiopathic Pulmonary Fibrosis|Stomach Neoplasms|Cerebellar Neoplasms|Cell Transformation, Neoplastic|Heart Diseases|Glioblastoma|Esophageal Squamous Cell Carcinoma|Pulmonary Disease, Chronic Obstructive|Osteosarcoma|Myocardial Ischemia|Lymphatic Metastasis|Medulloblastoma|Chondrosarcoma|Triple Negative Breast Neoplasms|Cardiomegaly|Brain Ischemia|Brain Neoplasms|Glioma|Esophageal Neoplasms|Hemangioma|Carcinoma|Fanconi Anemia|Melanoma, Experimental|Heart Failure|Small Cell Lung Carcinoma|Colitis|Stroke|Carcinoma, Non-Small-Cell Lung",71,273,237,494,36.2774074074074,1061.9,15,2005,0.591549295774648,2339,2286,1553,386,36,-38.124793904206726,78.56131987481461,76.3021569199997,-57.89876438024012
hsa-mir-495,"Cocaine-Related Disorders|Leukemia, Myeloid, Acute|Kidney Neoplasms|Otitis Media with Effusion|Endometrial Neoplasms|Prostatic Neoplasms|Neoplasm Metastasis|Skin Neoplasms|Nasopharyngeal Neoplasms|Adenocarcinoma|Breast Neoplasms|Liver Cirrhosis|Carcinoma, Hepatocellular|Melanoma|Lung Neoplasms|Carcinoma, Squamous Cell|Intervertebral Disc Displacement|Ovarian Neoplasms|Liver Neoplasms|Mouth Neoplasms|Pneumonia|Venous Thrombosis|Nasopharyngeal Carcinoma|Bone Neoplasms|Bile Duct Neoplasms|Urinary Bladder Neoplasms|Carcinoma, Renal Cell|Mammary Neoplasms, Experimental|Neoplasm Invasiveness|Colonic Neoplasms|Uterine Cervical Neoplasms|Carcinoma, Ovarian Epithelial|Pancreatic Neoplasms|Pre-Eclampsia|Carcinogenesis|Colorectal Neoplasms|Stomach Neoplasms|Sepsis|Tuberculosis|Cell Transformation, Neoplastic|Glioblastoma|Esophageal Squamous Cell Carcinoma|Osteosarcoma|Leukemia, Myelogenous, Chronic, BCR-ABL Positive|Squamous Cell Carcinoma of Head and Neck|Lymphatic Metastasis|Triple Negative Breast Neoplasms|Brain Neoplasms|Osteoarthritis|Head and Neck Neoplasms|Myocardial Infarction|Leukemia|Choriocarcinoma|Glioma|Esophageal Neoplasms|Ureteral Obstruction|Carcinoma|Small Cell Lung Carcinoma|Rhinitis, Allergic|Diabetes Mellitus, Type 2|Carcinoma, Non-Small-Cell Lung",61,198,46,495,60.502962962963,2212.6,15,2005,0.655737704918033,1303,2971,882,777,27,-35.29971373737856,58.48678851136193,57.00626393661149,-47.89876438024012
hsa-mir-496,"Infarction, Middle Cerebral Artery|Ischemic Stroke|Myocardial Reperfusion Injury|Cell Transformation, Neoplastic|Prostatic Neoplasms|Neoplasm Metastasis|Osteosarcoma|Neoplasm Invasiveness|Triple Negative Breast Neoplasms|Atherosclerosis|Brain Ischemia|Adenocarcinoma of Lung|Bone Neoplasms|Lung Neoplasms|Colorectal Neoplasms|Carcinoma, Non-Small-Cell Lung|Reperfusion Injury",17,35,237,496,9.4837037037037,323.2,12,2005,0.470588235294118,168,961,0,90,1,-6.893206174805364,6.312108135289263,6.829703712847259,-3.8987643802401184
hsa-mir-193b,"Leukemia, Myeloid, Acute|Lymphoma, T-Cell|Kidney Neoplasms|Prostatic Neoplasms|Leukemia, Erythroblastic, Acute|Neoplasm Metastasis|Skin Neoplasms|Metabolic Syndrome|Breast Neoplasms|Liver Cirrhosis|Melanoma|Carcinoma, Hepatocellular|Lung Neoplasms|Liposarcoma|Bone Neoplasms|Neoplasm Recurrence, Local|Ovarian Neoplasms|Liver Neoplasms|Carcinoma, Squamous Cell|Seminoma|Urinary Bladder Neoplasms|Carcinoma, Renal Cell|Scleroderma, Systemic|Neoplasms, Glandular and Epithelial|Neoplasm Invasiveness|Carcinoma, Pancreatic Ductal|Carcinoma, Ovarian Epithelial|Pancreatic Neoplasms|Pre-Eclampsia|Carcinogenesis|Colorectal Neoplasms|Ventricular Dysfunction, Right|Stomach Neoplasms|Diabetes, Gestational|Sepsis|Cell Transformation, Neoplastic|Precursor Cell Lymphoblastic Leukemia-Lymphoma|Osteosarcoma|Hypertension, Pulmonary|Squamous Cell Carcinoma of Head and Neck|Triple Negative Breast Neoplasms|Brain Neoplasms|Precursor T-Cell Lymphoblastic Leukemia-Lymphoma|Osteoarthritis|Head and Neck Neoplasms|Testicular Neoplasms|Wilms Tumor|Glioma|Esophageal Neoplasms|Influenza, Human|Psoriasis|Carcinoma, Transitional Cell|Acute Lung Injury|Heart Failure|Carcinoma, Non-Small-Cell Lung",55,253,56,193,192.525925925926,27799.2,15,2005,0.618181818181818,2614,1035,3360,126,21,-24.038105859719217,50.16097747464424,49.41982789078266,-41.89876438024012
hsa-mir-497,"Clonorchiasis|Kidney Neoplasms|Endometrial Neoplasms|Lymphoma, Large B-Cell, Diffuse|Prostatic Neoplasms|Diabetic Nephropathies|Neoplasm Metastasis|Skin Neoplasms|Oral Submucous Fibrosis|Nasopharyngeal Neoplasms|Atherosclerosis|Breast Neoplasms|Carcinoma, Lobular|Adenocarcinoma|Liver Cirrhosis|Pulmonary Fibrosis|Carcinoma, Hepatocellular|Leukemia, Lymphocytic, Chronic, B-Cell|Lung Neoplasms|Bone Neoplasms|Carcinoma, Squamous Cell|Ovarian Neoplasms|Liver Neoplasms|Nasopharyngeal Carcinoma|Lymphoma, Large-Cell, Anaplastic|Urinary Bladder Neoplasms|Carcinoma, Renal Cell|Adrenal Cortex Neoplasms|Neoplasm Invasiveness|Colonic Neoplasms|Carcinoma, Pancreatic Ductal|Uterine Cervical Neoplasms|Stroke|Pancreatic Neoplasms|Carcinoma, Papillary|Diabetes Mellitus, Experimental|Carcinogenesis|Thyroid Neoplasms|Colorectal Neoplasms|Thyroid Cancer, Papillary|Adrenocortical Carcinoma|Stomach Neoplasms|Ossification of Posterior Longitudinal Ligament|Carcinoma, Ductal, Breast|Cell Transformation, Neoplastic|Cystadenocarcinoma, Serous|Esophageal Squamous Cell Carcinoma|Osteosarcoma|Squamous Cell Carcinoma of Head and Neck|Lymphatic Metastasis|Medulloblastoma|Hypoxia-Ischemia, Brain|Neuroblastoma|Chondrosarcoma|Triple Negative Breast Neoplasms|Brain Neoplasms|Hemangiosarcoma|Ischemia|Multiple Myeloma|Head and Neck Neoplasms|Pregnancy Complications, Neoplastic|Choriocarcinoma|Glioma|Coronary Artery Disease|Esophageal Neoplasms|Hemangioma|Carcinoma|Carcinoma, Transitional Cell|Laryngeal Neoplasms|Uterine Neoplasms|Adenocarcinoma of Lung|Starvation|Carcinoma, Non-Small-Cell Lung",73,340,18,497,74.7814814814815,3462.8,14,2005,0.698630136986301,2987,2852,2876,747,34,-33.71519885323988,75.43981198727721,73.92677226869739,-59.89876438024012
hsa-mir-181d,"Stomach Neoplasms|Lung Neoplasms|Diabetes, Gestational|Glioma|Femur Head Necrosis|Glioblastoma|Osteosarcoma|Obesity|Carcinoma, Non-Small-Cell Lung|Neoplasm Invasiveness|Breast Neoplasms|Diabetic Retinopathy|Brain Neoplasms|Carcinogenesis|Colorectal Neoplasms|Bone Neoplasms|Pancreatic Neoplasms",17,81,163,181,2668.75320987654,138861.5,15,2005,0.588235294117647,1250,2796,1847,656,8,-2.4925886771266352,23.554228605919555,23.392546753692944,-3.8987643802401184
hsa-mir-512-1,,0,1,125,512,284.363703703704,13069.0,13,2005,0.0,0,0,0,0,0,6.854163500823402,1.9668443196251462,2.0919473690923005,13.101235619759882
hsa-mir-512-2,,0,1,125,512,284.363703703704,13069.0,13,2005,0.0,0,0,0,0,0,6.854163500823402,1.9668443196251462,2.0919473690923005,13.101235619759882
hsa-mir-498,"Leukemia, Myeloid, Acute|Prostatic Neoplasms|Skin Neoplasms|Breast Neoplasms|Melanoma|Carcinoma, Hepatocellular|Lung Neoplasms|Bone Neoplasms|Ovarian Neoplasms|Liver Neoplasms|Urinary Bladder Neoplasms|Hypersensitivity, Immediate|Neoplasm Invasiveness|Colonic Neoplasms|Uterine Cervical Neoplasms|Neoplasms, Experimental|Carcinogenesis|Colorectal Neoplasms|Stomach Neoplasms|Retinoblastoma|Cell Transformation, Neoplastic|Periodontitis|Esophageal Squamous Cell Carcinoma|Osteosarcoma|Triple Negative Breast Neoplasms|Brain Neoplasms|Retinal Neoplasms|Glioma|Esophageal Neoplasms|Carcinoma|Rhinitis, Allergic|Carcinoma, Non-Small-Cell Lung",32,90,5,498,320.785185185185,9020.2,8,2005,0.75,476,831,429,448,15,-16.631598297146013,33.33766613818403,32.358275504614156,-18.898764380240117
hsa-mir-520e,"Liver Neoplasms|Glioma|Osteosarcoma|Lymphatic Metastasis|Neoplasm Invasiveness|Carcinoma, Non-Small-Cell Lung|Breast Neoplasms|Brain Neoplasms|Carcinoma, Hepatocellular|Lung Neoplasms|Colorectal Neoplasms|Bone Neoplasms",12,17,198,520,151.324729344729,17318.4,13,2005,0.75,645,1319,1047,489,5,-3.615186934766605,15.271707473780518,15.273557982489036,1.1012356197598816
hsa-mir-519e,Uterine Cervical Neoplasms|Thyroid Neoplasms|Neoplasm Metastasis|Carcinoma,4,14,198,519,505.271717171717,71259.6,14,2005,0.75,317,1909,2061,381,0,4.09781627190652,6.475693232403426,7.146454554008303,9.101235619759882
hsa-mir-520f,"Liver Neoplasms|Stomach Neoplasms|Glioblastoma|Urinary Bladder Neoplasms|Neuroblastoma|Neoplasm Invasiveness|Pancreatic Neoplasms|Carcinoma, Hepatocellular|Carcinogenesis",9,22,198,520,151.324729344729,17318.4,13,2005,0.777777777777778,776,1139,1972,370,1,-0.13685894588848235,8.27878543732371,8.846853151967757,4.101235619759882
hsa-mir-519c,"Liver Neoplasms|Neoplasm Metastasis|Adenocarcinoma|Neoplasm Invasiveness|Breast Neoplasms|Carcinoma, Hepatocellular|Lung Neoplasms",7,16,198,519,505.271717171717,71259.6,14,2005,0.714285714285714,828,2381,1985,476,1,1.28914746745777,9.239995905168843,9.725753427931707,6.101235619759882
hsa-mir-520a,"Neoplasm Metastasis|Adenocarcinoma|Lung Neoplasms|Bone Neoplasms|Carcinoma, Squamous Cell|Ovarian Neoplasms|Liver Neoplasms|Burkitt Lymphoma|Neoplasm Invasiveness|Colonic Neoplasms|Uterine Cervical Neoplasms|Pancreatic Neoplasms|Carcinogenesis|Thyroid Cancer, Papillary|Thyroid Neoplasms|Colorectal Neoplasms|Retinoblastoma|Esophageal Squamous Cell Carcinoma|Osteosarcoma|Leukemia, Myelogenous, Chronic, BCR-ABL Positive|Esophageal Neoplasms|Carcinoma|Carcinoma, Non-Small-Cell Lung",23,61,198,520,151.324729344729,17318.4,13,2005,0.869565217391304,1225,2147,2379,464,7,-10.405900632639126,21.530671343718844,21.671675220798924,-9.898764380240118
hsa-mir-526b,"Acute Kidney Injury|Skin Neoplasms|Neoplasm Metastasis|Cardiotoxicity|Breast Neoplasms|Carcinoma, Hepatocellular|Melanoma|Lung Neoplasms|Liver Neoplasms|Neoplasm Invasiveness|Uterine Cervical Neoplasms|Carcinogenesis|Colorectal Neoplasms|Stomach Neoplasms|Cell Transformation, Neoplastic|Sepsis|Osteosarcoma|Brain Neoplasms|Glioma|Carcinoma, Non-Small-Cell Lung|Reperfusion Injury",21,40,198,526,158.102962962963,17848.1,13,2005,0.523809523809524,1547,2442,1629,747,9,-10.414878185927241,24.20505452620346,23.839431195166334,-7.898764380240118
